Argument ID	WA	MACE-P	stance_WA	stance_WA_conf
A25447	0.976206235	0.995398024	1	1
A25448	0.927408311	0.999938595	-1	1
A25449	0.947138646	0.943506686	-1	1
A25450	0.975905782	0.972612619	1	1
A25451	0.562942274	0.115628592	-1	1
A25452	0.910704206	0.477104744	1	1
A25453	0.869279666	0.86446116	-1	1
A25455	0.776169839	0.564206998	1	1
A25456	0.906414763	0.913864812	1	1
A25457	1	0.997979414	1	1
A25458	0.582243225	0.004402976	1	0.508566825
A25462	0.680020159	0.189559566	1	1
A25463	0.849697686	0.865480655	-1	1
A25464	0.9127337	0.522540999	1	1
A25465	0.716804976	0.070657219	1	0.958623892
A25466	0.654560514	0.052184425	1	0.484155629
A25467	0.97941946	0.934817987	1	0.9005748
A25468	0.503605798	0.013930219	1	0.916805817
A25469	0.79898528	0.713740888	1	0.907929707
A25470	0.865535874	0.805768309	1	1
A25471	0.668016522	0.029341446	-1	0.928758596
A25474	0.767430838	0.083243916	1	1
A25476	0.637367687	0.004511103	1	0.895209346
A25477	0.777934255	0.55458058	1	1
A25478	0.841663545	0.568907764	1	1
A25479	0.875183248	0.953264103	-1	0.901920506
A25480	0.984544371	0.926264604	-1	1
A25481	0.718157498	0.349504779	1	0.902695809
A25483	0.785719566	0.566100407	1	1
A25484	0.901102871	0.81994373	1	0.898941905
A25485	0.916459264	0.883063574	1	0.893528586
A25486	0.841420104	0.867497933	1	0.775370655
A25487	0.944622858	0.962466785	-1	1
A25488	0.706818183	0.34780639	1	1
A25489	1	0.99984428	1	1
A25491	0.965602395	0.849944356	1	1
A25492	0.767747541	0.337844765	-1	1
A25493	0.788713143	0.515208963	-1	1
A25494	0.534469063	0.006866086	1	1
A25495	1	0.92530971	1	1
A25496	0.728316909	0.704045952	-1	1
A25499	0.80822867	0.899706181	1	1
A26001	0.832301672	0.444727779	1	1
A26002	0.598368978	0.014041856	1	1
A26003	1	0.973262404	-1	1
A26004	1	0.991752596	-1	0.913466621
A26005	1	0.906242983	1	1
A26006	0.835106257	0.82235795	-1	1
A26007	0.73270205	0.221230677	-1	1
A26008	0.933509192	0.618488604	-1	0.92605796
A26009	0.94354144	0.989258379	-1	1
A26010	0.908129204	0.727839866	1	1
A26011	0.766555612	0.726296034	-1	1
A26012	0.880535422	0.325484201	1	0.903821545
A26013	1	0.967404745	1	1
A26014	0.762803241	0.402181748	-1	0.698477185
A26015	0.852897507	0.438072591	-1	1
A26016	0.907630945	0.999996709	1	1
A26017	0.820870929	0.654768171	1	1
A26018	0.69598316	0.545803133	-1	1
A26019	0.767100094	0.05241512	1	0.549807892
A26020	0.639438302	0.252380908	1	1
A26021	0.573488107	0.032386178	1	1
A26022	0.86385944	0.585535023	1	1
A26023	0.561714388	0.012998338	-1	0.524213797
A26024	0.764543899	0.207599804	1	1
A26025	0.901522257	0.528270563	1	1
A26026	0.766660675	0.01700293	1	1
A26027	0.591528476	0.226695165	-1	0.90453358
A26028	0.864336177	0.634543772	-1	1
A26029	0.906720974	0.962204502	1	0.901345662
A26030	0.699597276	0.32557989	-1	1
A26031	0.616468719	0.329812487	-1	0.803267739
A26032	0.917199208	0.901211142	1	0.901268359
A26033	1	0.943495578	1	1
A26034	0.926185758	0.76461256	1	0.903334786
A26035	1	0.939754696	-1	0.88521982
A26036	1	0.8513033	-1	1
A26037	0.790740588	0.879844831	-1	1
A26038	0.939697117	0.929604404	-1	1
A26039	0.777946615	0.846092976	1	1
A26040	0.73011271	0.000323971	-1	1
A26041	0.902563771	0.88265389	1	1
A26042	0.75002275	0.407019488	1	1
A26043	0.982360029	0.886369452	-1	1
A26044	0.927441368	0.960427626	-1	1
A26045	0.932243859	0.846114812	1	1
A26046	1	0.43948712	1	1
A26047	0.81985613	0.408508632	-1	0.778198002
A26048	0.853571551	0.622204823	-1	1
A26049	0.586743555	0.762438461	-1	1
A26050	0.850312823	0.242853049	1	1
A26051	0.887583861	0.9998358	-1	1
A26052	0.822988022	0.877564809	1	0.905451636
A26053	0.570448223	0.019375405	1	0.896841323
A26054	0.776832549	0.418210655	1	1
A26055	0.50825713	0.014296496	1	1
A26056	1	0.88404991	1	1
A26057	0.882367364	0.70442612	1	1
A26058	0.712625741	0.203137852	-1	1
A26059	0.882294408	0.551787217	1	1
A26060	0.776196809	0.29002435	1	1
A26061	0.663852945	0.095688151	1	0.884641744
A26062	0.558358643	0.242301077	-1	1
A26063	0.710328533	0.176477144	1	1
A26064	0.798428624	0.29698585	-1	1
A26065	0.885476553	0.957329342	-1	0.891702047
A26066	0.797636898	0.271292118	-1	1
A26067	1	0.888326405	1	1
A26068	0.714595	0.460117671	1	1
A26069	0.910518517	0.921663487	-1	1
A26070	0.821467249	0.905043639	1	1
A26071	0.97826119	0.999909612	-1	1
A26072	0.984984493	0.991651731	1	1
A26073	0.881389726	0.704319513	1	1
A26074	0.837741451	0.410245629	1	0.897766353
A26075	1	0.715416654	1	1
A26076	0.72009469	0.196225009	1	1
A26077	1	0.924869122	1	1
A26078	1	0.899096849	1	1
A26079	0.864363376	0.549497707	-1	1
A26080	0.823955514	0.662634254	-1	0.903911287
A26081	1	0.73176145	-1	1
A26082	1	0.999952292	1	1
A26083	0.957696565	0.625568754	1	1
A26084	0.900653936	0.713940765	-1	1
A26085	0.80055856	0.618032255	1	1
A26086	0.522516825	0.006474503	1	0.908494256
A26087	0.74602981	0.61110145	1	1
A26088	0.529218142	0.010851596	1	1
A26089	0.617808364	0.048170731	1	0.903850985
A26090	0.660063501	0.275578474	1	1
A26091	0.891175565	0.769603224	-1	1
A26092	0.920681233	0.816679865	-1	0.927364651
A26093	1	0.974136834	1	1
A26094	1	0.790069514	-1	1
A26095	0.645820437	0.223581319	-1	0.905777506
A26096	0.745538808	0.104877785	-1	0.920678164
A26097	0.630118465	0.513513566	-1	0.902443757
A26098	0.886849138	0.566596397	-1	1
A26099	0.754552088	0.440123095	1	1
A26100	1	0.963559913	1	1
A27001	0.760959748	0.552147866	-1	0.926620807
A27002	0.710829099	0.124849083	-1	0.927706058
A27003	0.871599697	0.999854512	-1	0.897619033
A27004	0.777563841	0.975350838	-1	1
A27005	0.755109842	0.810874938	1	1
A27006	0.88929109	0.952139077	1	1
A27007	0.872687467	0.647202805	-1	0.929212647
A27008	0.607539065	0.408516318	1	0.504438895
A27009	0.901454992	0.926150126	1	1
A27010	1	0.943833384	-1	1
A27011	0.741933467	0.18991554	1	1
A27012	0.921152867	0.956317482	-1	1
A27013	1	0.819683061	-1	1
A27014	0.847025287	0.973743545	1	1
A27015	0.904338328	0.997959914	1	1
A27016	0.625990845	0.05407944	-1	0.896315843
A27017	0.652778002	0.142443395	1	1
A27018	0.850784091	0.498484494	-1	1
A27019	1	0.886800942	1	1
A27020	0.973005154	0.889552183	1	0.897156371
A27021	0.714969212	0.336399055	-1	0.801885284
A27022	0.561057748	0.07385783	-1	0.799760792
A27023	0.76094326	0.65732659	-1	1
A27024	1	0.832482581	1	1
A27025	0.974471769	0.86187868	1	1
A27026	0.574906349	0.027159567	-1	0.892800956
A27027	0.742549727	0.934955388	1	1
A27028	1	0.999931482	1	1
A27029	0.910433464	0.557002589	-1	1
A27030	0.69499135	0.236727157	-1	1
A27032	0.779848217	0.323803683	1	1
A27033	1	0.991906538	-1	1
A27034	0.950680672	0.742472898	1	1
A27035	1	0.998530061	-1	1
A27036	0.823757122	0.955764725	-1	1
A27037	0.837329087	0.801629372	1	0.894440462
A27038	0.745910936	0.99295753	1	1
A27039	0.918360933	0.919234878	-1	1
A27040	0.722452699	0.512580449	1	1
A27041	1	0.904306156	1	1
A27042	0.927671668	0.999913763	1	1
A27043	0.941963268	0.999635432	-1	1
A27044	1	0.999836926	-1	1
A27045	1	0.862558013	-1	0.890819155
A27046	0.89928576	0.833176001	1	1
A27047	1	0.856246044	1	1
A27048	0.599429282	0.391856691	-1	0.927249525
A27049	1	0.992500486	-1	1
A27050	0.716992605	0.59326623	1	1
A27051	0.943428971	0.873463115	-1	1
A27052	0.771913962	0.178847519	-1	1
A27053	0.861846118	0.700923713	-1	1
A27054	0.918486433	0.779590105	1	1
A27055	0.875294646	0.890090627	-1	1
A27056	0.810002161	0.53928294	-1	1
A27057	1	0.825830125	1	1
A27058	1	0.792005257	1	1
A27059	0.537501669	0.747738547	-1	1
A27060	1	0.87573001	1	1
A27061	0.693320965	0.807195588	-1	1
A27062	1	0.97627717	-1	1
A27063	0.798031918	0.685495494	-1	0.904321589
A27064	1	0.972539817	-1	1
A27065	0.701399715	0.160021375	-1	1
A27066	1	0.884615962	1	1
A27067	0.92558	0.833780944	1	0.903473201
A27068	0.916772282	0.772343833	1	1
A27069	0.85727921	0.874463356	-1	1
A27070	0.909448724	0.99631214	1	1
A27071	1	0.997530657	1	1
A27072	0.557475667	1.92e-05	-1	1
A27073	1	0.93921782	1	1
A27074	1	0.91982727	1	1
A27075	1	0.986934831	1	1
A27076	1	0.877999292	-1	1
A27077	0.892335534	0.705563903	1	1
A27078	0.897057424	0.781858476	-1	0.897707043
A27079	0.882333933	0.766395555	1	1
A27080	1	0.954175676	1	1
A27081	0.506037489	0.008483503	1	1
A27082	0.699680535	0.324224754	-1	1
A27083	0.724649266	0.63241912	-1	0.914845834
A27084	0.8953193	0.597970186	1	0.505715598
A27085	1	0.985299173	-1	1
A27086	0.880536066	0.80281174	1	1
A27087	1	0.994536148	1	1
A27088	1	0.974311671	-1	1
A27089	1	0.995860906	-1	1
A27090	1	0.990907082	-1	1
A27091	0.526576191	0.014311725	1	0.690899083
A27092	1	0.88693825	-1	1
A27093	0.905254798	0.965150462	1	1
A27094	0.814907669	0.408737575	1	1
A27095	0.903180632	0.49083674	1	1
A27096	1	0.62226634	-1	1
A27097	1	0.999141619	1	1
A27098	0.765597513	0.73908141	1	1
A27099	0.923909126	0.767241725	-1	1
A27100	0.751705106	0.161157617	1	1
A27101	0.891368815	0.963804223	1	1
A27102	0.854190214	0.552240468	1	1
A27103	0.815595646	0.467323121	-1	1
A27104	0.902389249	0.695943006	1	1
A27105	0.916197236	0.765465506	1	0.799983904
A27106	1	0.757257584	1	1
A27107	0.593617663	0.054355917	1	1
A27108	0.72272004	0.312657638	-1	1
A27109	0.60976125	0.180491171	1	1
A27110	1	0.889421844	-1	1
A27111	0.735946929	0.007368438	-1	0.917211953
A27112	0.938539312	0.927860164	1	1
A27113	0.667072977	5.67e-05	-1	1
A27114	0.638177801	0.030678435	1	1
A27115	1	0.928606542	1	1
A27116	1	0.966707135	1	1
A27117	1	0.916728424	1	1
A27118	0.829214855	0.820985751	-1	1
A27119	0.636471453	0.197398114	-1	0.779751832
A27120	0.5168024	0.040350921	1	1
A27121	0.941493702	0.932621258	1	0.8875605
A27122	1	0.993773099	1	1
A27123	0.885213635	0.703695816	1	1
A27124	1	0.929460659	-1	1
A27125	0.904512028	0.977745075	1	1
A27126	0.766018161	0.657129525	1	1
A27127	0.741187872	0.977550325	1	1
A27128	0.688654088	0.128783465	-1	1
A27129	1	0.553511024	1	1
A27130	1	0.841382905	-1	1
A27131	1	0.974768432	1	0.904017797
A27132	1	0.935786493	1	1
A27133	0.901037605	0.789082212	1	1
A27134	0.502997352	0.013166449	1	1
A27135	0.658859264	0.006153864	-1	1
A27136	0.638715764	0.076707073	-1	0.615170735
A27137	0.827421116	0.707852828	-1	0.898241317
A27138	0.899183318	0.63832039	1	1
A27139	0.783167638	0.487614788	-1	0.894262651
A27140	0.902898213	0.796276975	1	1
A27141	1	0.63726169	1	0.890168549
A27142	0.6386207	0.243415793	-1	0.89510932
A27143	0.600128075	0.163327531	-1	1
A27144	1	0.940145651	1	0.897549342
A27145	0.680773744	0.842567655	-1	1
A27146	1	0.910173137	1	0.900799754
A27147	1	0.967857005	-1	1
A27148	0.942152001	0.971487068	1	1
A27149	1	0.823291857	1	1
A27150	0.597375039	0.087458242	1	0.898779156
A27151	1	0.908201227	-1	1
A27152	0.740327143	0.51119435	-1	1
A27153	0.830589469	0.412106413	1	1
A27154	0.861588902	0.925095437	-1	1
A27155	0.639312408	0.045075279	-1	0.622365171
A27156	0.937180926	0.65725051	-1	0.927324818
A27157	0.878530711	0.715995697	1	1
A27158	0.864117919	0.816134761	1	1
A27159	0.983455464	0.94189104	1	1
A27160	0.755360202	0.181822894	1	0.802160736
A27161	0.900756411	0.978012299	-1	0.83076427
A27162	1	0.843453733	-1	1
A27163	0.765367091	0.581207459	-1	1
A27164	0.837993996	0.557232438	1	1
A27165	0.886386924	0.709288691	-1	0.926991641
A27166	1	0.904306156	1	1
A27167	0.926582377	0.990740139	1	1
A27168	1	0.979486528	-1	1
A27169	0.644424475	0.235426856	-1	1
A27170	0.5347579	0.002594564	-1	0.89128511
A27171	0.882782694	0.616732542	-1	0.89938983
A27172	0.763337104	0.722349936	1	1
A27173	0.851819932	0.457077663	-1	1
A27174	0.9134597	0.919339327	-1	1
A27175	0.8701571	0.733154546	-1	1
A27176	0.763843334	0.969384183	-1	1
A27177	0.89234909	0.718278946	1	1
A27178	0.624659744	0.139514945	-1	1
A27179	0.725957785	0.848238148	-1	0.899978207
A27180	0.942746137	0.97845486	-1	1
A27181	0.90163765	0.908111681	1	1
A27182	1	0.638632442	1	1
A27183	1	0.944128249	1	1
A27184	0.816636049	0.473865995	1	0.90078111
A27185	0.877800588	0.435589193	-1	1
A27186	0.855674583	0.595857275	1	0.897425944
A27187	0.646230932	0.263890009	-1	0.698229049
A27188	0.871994211	0.743610364	-1	1
A27189	1	0.898768387	1	1
A27190	0.855546015	0.483917944	1	1
A27191	0.514717743	0.000133615	-1	1
A27192	0.913961749	0.817513743	1	1
A27193	0.736248267	0.757573394	1	1
A27194	0.650430808	0.21906714	1	1
A27195	0.801775666	0.393278502	-1	1
A27196	0.587233951	0.247600877	-1	1
A27197	1	0.96359366	1	1
A27198	0.647807563	0.145986709	-1	1
A27199	0.985757447	0.848849188	-1	1
A27200	0.5677374	0.001465725	1	1
A27201	0.68954539	0.612597895	-1	1
A27202	0.656359814	0.054418522	1	1
A27203	1	0.742984526	1	1
A27204	0.732870283	0.28901253	-1	0.898426104
A27205	0.918113867	0.87980719	-1	1
A27206	0.902502	0.906771645	1	1
A27207	1	0.980545523	1	1
A27208	0.795107155	0.72124088	1	0.698874584
A27209	0.856581794	0.779274937	1	1
A27210	0.890194865	0.662290293	-1	1
A27211	1	0.998652514	-1	1
A27212	0.62750613	0.094918	1	1
A27213	0.746319637	0.798097102	-1	1
A27214	0.80571076	0.67779945	1	1
A27215	0.71081685	0.047839028	-1	0.523422233
A27216	0.776052111	0.983129036	1	1
A27217	0.786364823	0.521879177	-1	1
A27218	1	0.992183762	1	1
A27219	0.761035442	0.686710945	-1	1
A27220	0.897428937	0.905445914	1	1
A27221	0.804861465	0.681631502	-1	1
A27222	0.962880535	0.955747172	1	1
A27223	0.847045507	0.381595942	1	1
A27224	0.71142645	0.040711616	-1	1
A27225	1	0.872991061	1	1
A27226	0.909674959	0.714318285	1	1
A27227	0.615320981	0.382185858	-1	0.928576564
A27228	0.975271577	0.534763537	-1	1
A27229	0.958449619	0.904012408	1	1
A27230	1	0.999847255	1	1
A27231	0.768645682	0.36969451	1	1
A27232	1	0.869865523	-1	1
A27233	0.853866663	0.870755908	1	0.899570531
A27234	0.670494864	0.452977251	-1	1
A27235	0.983041144	0.999951834	1	1
A27236	0.641322342	0.058027235	1	1
A27237	0.765590936	0.868200005	1	1
A27238	0.551384597	0.442044533	-1	1
A27239	1	0.957623739	1	1
A27240	0.888854456	0.910038955	1	0.905383085
A27241	0.790992653	0.847154228	1	0.803877347
A27242	0.905686422	0.830668047	-1	0.899599761
A27243	0.844717765	0.868250046	1	1
A27244	0.895532922	0.778477656	1	1
A27245	0.769047188	0.039565561	1	1
A27246	0.681911006	0.126000616	1	1
A27247	0.689973359	0.433066204	1	1
A27248	0.836731737	0.524668105	-1	1
A27249	0.773668772	0.353602416	1	1
A27250	0.981199993	0.999835229	-1	1
A27251	0.738159779	0.161847003	1	0.89700833
A27252	0.688428325	0.117213314	1	0.897298269
A27253	1	0.951435307	1	1
A27254	0.644939979	0.115775143	1	1
A27255	1	0.911490665	-1	1
A27256	0.983660829	0.976226674	1	1
A27257	0.652921242	0.286131746	1	1
A27258	0.858542284	0.82459227	-1	1
A27259	0.907903423	0.935481978	-1	1
A27260	1	0.851278423	1	1
A27261	0.636189985	0.075838553	1	1
A27262	1	0.938059567	1	1
A27263	0.90187392	0.893042973	-1	1
A27264	0.911326522	0.941811216	1	1
A27265	0.948329284	0.992599409	-1	1
A27266	0.736401987	0.439245339	-1	1
A27267	0.57327778	0.061754027	-1	1
A27268	0.841292397	0.531416059	1	1
A27269	0.770420713	0.665641435	1	0.899098359
A27270	0.908756394	0.759244079	1	1
A27271	0.538332663	0.034490643	-1	0.899320797
A27272	0.582561515	0.020559824	1	1
A27273	0.68713326	0.200762775	-1	0.781845916
A27274	1	0.956104947	-1	1
A27275	0.750336241	0.392029552	1	1
A27276	0.927315728	0.982397656	-1	1
A27277	0.86956818	0.705942075	1	1
A27278	0.603812085	0.091960857	-1	1
A27279	0.740970562	0.419285527	1	1
A27280	0.837584577	0.748679606	1	1
A27281	0.596881853	0.009562404	-1	0.898791762
A27282	0.831174537	0.71887663	-1	0.898705492
A27283	0.732943151	0.278281607	-1	1
A27284	0.939565701	0.94926561	-1	1
A27285	0.812260314	0.573546986	1	1
A27286	0.879408326	0.87431902	-1	1
A27287	0.924415197	0.916089749	-1	0.901755963
A27288	0.904554851	0.677456294	-1	0.900738635
A27289	0.878857437	0.68334404	-1	0.926808155
A27290	0.759849056	0.142983256	1	1
A27291	0.971391621	0.919747985	1	1
A27292	0.888932016	0.998015892	-1	1
A27293	1	0.980384636	-1	1
A27294	0.729166998	0.1039953	1	0.898079974
A27295	0.978635855	0.999979908	1	1
A27296	0.759029901	0.502252058	-1	0.894695017
A27297	0.662708561	0.839557058	1	1
A27298	0.772815229	0.637727235	-1	1
A27299	0.937775626	0.755244278	-1	1
A27300	1	0.998976286	-1	1
A27301	0.627092893	0.102697174	-1	0.903551965
A27302	1	0.936938237	1	1
A27303	0.644858829	0.681431599	1	1
A27304	0.913526874	0.997845034	-1	1
A27305	1	0.999958406	-1	1
A27306	0.6411461	0.167867265	1	0.898811933
A27307	0.681326007	0.819112733	1	1
A27308	0.831889852	0.511980211	1	0.904550682
A27309	0.8467926	0.457354658	1	1
A27310	1	0.938090281	1	1
A27311	0.652483091	0.761862807	-1	1
A27312	0.687669422	0.114694301	1	1
A27313	0.718453492	0.103002827	1	0.904531812
A27314	1	0.989466393	1	1
A27315	0.676188213	0.315797049	-1	1
A27316	1	0.931585257	-1	1
A27317	0.936805972	0.967658897	1	1
A27318	1	0.975627573	-1	1
A27319	0.897852464	0.9558342	1	1
A27320	0.873061233	0.576994659	-1	0.908600211
A27321	1	0.870115676	1	1
A27322	0.972424177	0.869198583	1	1
A27323	0.863433491	0.83718913	-1	1
A27324	1	0.927611075	-1	1
A27325	0.780731803	0.964514859	-1	1
A27326	0.819338466	0.381253367	1	1
A27327	0.779778442	0.379896864	1	1
A27328	0.571222506	0.029300949	-1	0.904595494
A27329	0.879567495	0.942567912	-1	0.799557841
A27330	0.841977702	0.523593313	-1	0.90818916
A27331	0.802699594	0.67522554	1	1
A27332	0.845076902	0.731618584	-1	1
A27333	0.799857974	0.297615166	-1	1
A27334	0.724887534	0.330736205	1	0.809312628
A27335	0.576703936	0.269169398	-1	1
A27336	1	0.949278544	1	1
A27337	1	0.936717895	1	1
A27338	0.605509531	0.255287909	-1	0.89576039
A27339	0.663059571	0.229909244	1	1
A27340	1	0.960043601	1	1
A27341	1	0.821555297	-1	1
A27342	0.93849024	0.906423529	-1	1
A27343	0.693726015	0.331256427	1	0.907466765
A27344	0.65651486	0.050853841	1	1
A27345	1	0.856050934	1	1
A27346	1	0.797821353	1	1
A27347	1	0.999926842	1	1
A27348	0.728404352	0.388631394	-1	0.712374875
A27349	0.786871228	0.777295631	1	1
A27350	0.892883036	0.929044986	-1	1
A27351	0.727291169	0.32875944	-1	0.78690771
A27352	0.860704568	0.484462257	1	1
A27353	0.778384545	0.584081191	-1	1
A27354	0.79898528	0.713740888	1	1
A27355	0.800561468	0.786153558	-1	1
A27356	1	0.771598838	1	1
A27357	0.899666902	0.878380347	1	1
A27358	0.527529244	2.02e-05	1	1
A27359	0.876772757	0.530467757	-1	1
A27360	0.867804481	0.440094945	1	0.898620482
A27361	1	0.97663283	1	0.889501623
A27362	0.838606896	0.677183929	-1	1
A27363	0.778402272	0.55860004	-1	0.926751603
A27364	0.912675358	0.760405574	1	1
A27365	0.758569821	0.350579315	1	1
A27366	0.772514473	0.699055159	-1	1
A27367	0.675575685	0.045070542	-1	0.796555507
A27368	1	0.971409908	-1	1
A27369	0.910433464	0.557002589	-1	1
A27370	0.79479519	0.888830191	-1	1
A27371	0.520399817	0.039614174	1	1
A27372	0.923722158	0.99977671	1	1
A27373	0.511754909	0.213974271	1	1
A27374	1	0.92777911	1	1
A27375	0.754368693	0.459793511	1	1
A27376	0.901391169	0.803818316	-1	1
A27377	0.763676847	0.353342626	-1	1
A27378	0.771169319	0.853811707	-1	1
A27379	0.555868114	0.003833464	1	1
A27380	0.565198362	0.009493055	-1	1
A27381	0.87075775	0.971581197	-1	1
A27382	1	0.994751462	-1	0.907910791
A27383	0.868224589	0.881306236	-1	1
A27384	0.754417357	0.564364786	-1	0.928026324
A27385	0.728364913	0.666097779	1	0.889034998
A27386	0.801228387	0.326460912	-1	1
A27387	1	0.999427103	1	1
A27388	1	0.887179726	-1	1
A27389	0.797384008	0.594121762	-1	1
A27390	0.757713217	0.296622579	1	1
A27391	0.581428661	0.098751811	1	1
A27392	0.690536964	0.346832424	-1	0.826557569
A27393	1	0.97471189	1	1
A27394	0.558693531	0.237204321	-1	1
A27395	0.635877629	0.036796779	-1	1
A27396	0.878451933	0.670391721	1	1
A27397	1	0.946089262	-1	1
A27398	1	0.794147544	1	1
A27399	0.69426649	0.187277067	-1	1
A27400	1	0.973206948	1	1
A27401	0.705164639	0.696797803	-1	1
A27402	0.9196909	0.903135777	-1	1
A27403	0.941296861	0.994390247	-1	1
A27404	1	0.999948928	1	0.895427268
A27405	0.750993303	0.186619262	1	1
A27406	0.944463172	0.986185536	-1	1
A27407	0.768408102	0.026596659	-1	0.900559645
A27408	0.902898213	0.951397396	1	1
A27409	0.882082469	0.469073946	1	1
A27410	1	0.989944746	1	0.896867559
A27411	1	0.996958297	1	0.906740934
A27412	0.906670029	0.982649607	1	1
A27413	0.79029371	0.993101892	-1	1
A27414	0.893769888	0.942664268	-1	1
A27415	1	0.994620126	1	1
A27416	1	0.972533364	-1	1
A27417	1	0.981930667	-1	1
A27418	0.699019162	0.137147788	1	1
A27419	0.747075699	0.482993557	1	0.88580176
A27420	0.707188265	0.043410919	-1	0.502945862
A27421	0.783493798	0.699002717	-1	1
A27422	1	0.99945859	1	1
A27423	1	0.908576774	1	1
A27424	0.759344156	0.524957651	-1	0.910626346
A27425	0.867624618	0.614876599	1	1
A27426	0.524688323	0.029058701	-1	0.776091323
A27427	0.857178883	0.946404556	1	0.898666783
A27428	0.748161016	0.995933775	-1	1
A27429	0.90187392	0.893042973	1	0.907117
A27430	0.725556004	0.374195574	1	1
A27431	0.835252153	0.177603183	-1	1
A27432	1	0.97636519	1	1
A27433	0.977863217	0.752665631	-1	1
A27434	0.766447541	0.066231118	-1	0.896067213
A27435	0.618160553	0.124809757	1	0.675661189
A27436	0.895215411	0.699271645	-1	0.906770867
A27437	0.912344292	0.495488619	1	1
A27438	0.742757478	0.699042768	-1	0.606804962
A27439	1	0.975811609	-1	1
A27440	0.918083979	0.984110029	1	1
A27441	0.504918466	0.053674973	1	1
A27442	0.980734946	0.955594124	1	1
A27443	0.874789259	0.770630898	1	1
A27444	0.950982468	0.874262549	-1	1
A27445	0.783498763	0.607289767	1	0.896594977
A27446	0.885602346	0.682067026	-1	0.572016437
A27447	0.896489532	0.755384489	-1	1
A27448	0.747723753	0.447465185	-1	1
A27449	0.528336381	0.059186903	1	1
A27450	0.744608386	0.11411723	1	1
